#OG_name	Apoc_proteins.faa	Nvec_proteins.faa	Ahya_proteins.faa
OG_7658	1	1	0
OG_7659	1	2	1
OG_7660	1	1	1
OG_7661	1	1	1
OG_7662	1	1	1
OG_7663	1	2	0
OG_7664	1	1	0
OG_7665	1	6	0
OG_7666	1	4	1
OG_7667	1	1	1
OG_7668	1	2	1
OG_7669	1	1	0
OG_7670	1	5	0
OG_7671	1	1	2
OG_7672	1	3	1
OG_7673	2	1	1
OG_7674	1	13	2
OG_7675	1	1	0
OG_7676	1	1	1
OG_7677	1	1	1
OG_7678	1	3	1
OG_7679	1	2	1
OG_7680	1	1	1
OG_7681	2	0	6
OG_7682	1	1	1
OG_7683	1	2	1
OG_7684	1	1	1
OG_7685	1	1	1
OG_7686	1	3	1
OG_7687	1	0	1
OG_7688	1	2	2
OG_7689	1	3	1
OG_7690	1	3	1
OG_7691	1	1	1
OG_7692	2	1	1
OG_7693	1	1	1
OG_7694	1	3	1
OG_7695	1	0	1
OG_7696	1	5	1
OG_7697	1	1	1
OG_7698	1	1	1
OG_7699	1	1	0
OG_7700	1	0	1
OG_7701	1	0	1
OG_7702	1	1	0
OG_7703	1	1	1
OG_7704	1	4	1
OG_7705	1	1	1
OG_7706	1	0	1
OG_7707	1	1	0
OG_7708	1	1	1
OG_7709	1	1	1
OG_7710	2	1	1
OG_7711	1	1	1
OG_7712	1	5	1
OG_7713	1	2	0
OG_7714	1	3	4
OG_7715	1	1	2
OG_7716	1	1	1
OG_7717	1	2	2
OG_7718	1	3	1
OG_7719	1	1	1
OG_7720	1	5	2
OG_7721	1	0	5
OG_7722	1	2	1
OG_7723	1	1	1
OG_7724	2	1	3
OG_7725	1	5	1
OG_7726	1	1	1
OG_7727	1	7	0
OG_7728	1	1	1
OG_7729	1	1	1
OG_7730	1	3	1
OG_7731	1	2	1
OG_7732	1	1	1
OG_7733	1	0	1
OG_7734	1	1	1
OG_7735	1	1	1
OG_7736	1	5	1
OG_7737	3	1	0
OG_7738	1	3	1
OG_7739	1	0	1
OG_7740	1	2	1
OG_7741	2	1	1
OG_7742	1	1	1
OG_7743	1	0	1
OG_7744	1	1	1
OG_7745	1	0	1
OG_7746	2	9	2
OG_7747	1	1	1
OG_7748	1	1	1
OG_7749	1	1	1
OG_7750	1	1	1
OG_7751	1	1	1
OG_7752	1	1	1
OG_7753	1	0	1
OG_7754	1	1	0
OG_7755	1	1	1
OG_7756	1	2	1
OG_7757	2	1	1
OG_7758	1	1	0
OG_7759	1	0	1
OG_7760	2	2	1
OG_7761	1	2	1
OG_7762	1	1	1
OG_7763	3	1	0
OG_7764	2	2	1
OG_7765	7	1	1
OG_7766	1	2	1
OG_7767	1	2	1
OG_7768	1	3	1
OG_7769	1	11	1
OG_7770	1	1	1
OG_7771	1	2	1
OG_7772	2	2	2
OG_7773	1	1	1
OG_7774	1	1	1
OG_7775	1	0	1
OG_7776	1	9	1
OG_7777	3	3	1
OG_7778	1	1	1
OG_7779	1	0	1
OG_7780	1	0	1
OG_7781	1	2	2
OG_7782	1	2	1
OG_7783	1	1	1
OG_7784	1	2	1
OG_7785	1	1	1
OG_7786	1	7	2
OG_7787	1	1	1
OG_7788	1	13	1
OG_7789	1	1	1
OG_7790	4	3	1
OG_7791	1	2	1
OG_7792	1	1	1
OG_7793	1	2	1
OG_7794	2	0	1
OG_7795	1	1	1
OG_7796	5	5	2
OG_7797	1	0	2
OG_7798	1	1	1
OG_7799	1	1	1
OG_7800	1	4	1
OG_7801	3	5	2
OG_7802	1	7	4
OG_7803	1	3	1
OG_7804	1	1	1
OG_7805	1	1	1
OG_7806	1	2	1
OG_7807	1	2	1
OG_7808	1	0	1
OG_7809	1	1	1
OG_7810	3	10	2
OG_7811	1	1	1
OG_7812	1	1	5
OG_7813	1	1	1
OG_7814	1	2	2
OG_7815	1	1	1
OG_7816	1	4	1
OG_7817	1	0	1
OG_7818	2	1	1
OG_7819	1	1	1
OG_7820	1	1	1
OG_7821	1	1	1
OG_7822	1	1	1
OG_7823	1	2	0
OG_7824	13	1	3
OG_7825	1	1	1
OG_7826	1	1	1
OG_7827	1	1	1
OG_7828	1	2	1
OG_7829	1	1	1
OG_7830	1	5	2
OG_7831	1	1	1
OG_7832	3	1	1
OG_7833	1	3	1
OG_7834	1	3	1
OG_7835	2	1	1
OG_7836	1	1	1
OG_7837	1	1	0
OG_7838	1	0	1
OG_7839	1	0	2
OG_7840	1	0	1
OG_7841	2	2	1
OG_7842	1	1	0
OG_7843	1	1	1
OG_7844	1	1	1
OG_7845	3	6	2
OG_7846	1	1	1
OG_7847	5	2	0
OG_7848	1	1	1
OG_7849	1	1	1
OG_7850	1	1	2
OG_7851	1	0	1
OG_7852	1	1	1
OG_7853	1	1	1
OG_7854	1	0	1
OG_7855	1	2	1
OG_7856	1	1	0
OG_7857	1	1	1
OG_7858	1	2	0
OG_7859	1	1	1
OG_7860	1	1	1
OG_7861	1	4	1
OG_7862	1	1	2
OG_7863	1	1	2
OG_7864	2	3	1
OG_7865	1	1	1
OG_7866	1	2	1
OG_7867	1	4	2
OG_7868	1	1	1
OG_7869	1	0	1
OG_7870	2	1	1
OG_7871	1	0	1
OG_7872	1	1	1
OG_7873	1	3	1
OG_7874	1	2	1
OG_7875	1	0	1
OG_7876	1	2	1
OG_7877	1	0	1
OG_7878	1	1	2
OG_7879	1	1	2
OG_7880	1	1	1
OG_7881	1	0	1
OG_7882	1	1	1
OG_7883	2	1	1
OG_7884	1	3	2
OG_7885	1	1	1
OG_7886	7	2	0
OG_7887	1	2	1
OG_7888	1	1	1
OG_7889	1	1	1
OG_7890	1	1	1
OG_7891	1	0	1
OG_7892	1	1	1
OG_7893	1	0	2
OG_7894	1	1	2
OG_7895	1	1	0
OG_7896	3	0	2
OG_7897	1	1	1
OG_7898	1	1	1
OG_7899	1	1	0
OG_7900	2	8	0
OG_7901	1	1	0
OG_7902	1	2	0
OG_7903	3	1	3
OG_7904	1	0	1
OG_7905	1	1	2
OG_7906	1	1	1
OG_7907	1	0	1
OG_7908	1	1	1
OG_7909	1	1	1
OG_7910	1	1	1
OG_7911	1	3	1
OG_7912	1	1	1
OG_7913	1	1	1
OG_7914	1	1	1
OG_7915	1	0	1
OG_7916	1	0	1
OG_7917	1	5	1
OG_7918	1	3	1
OG_7919	1	1	1
OG_7920	3	3	2
OG_7921	1	1	1
OG_7922	1	1	0
OG_7923	1	2	0
OG_7924	1	2	2
OG_7925	1	1	1
OG_7926	1	1	1
OG_7927	2	0	1
OG_7928	1	1	1
OG_7929	2	1	3
OG_7930	1	1	1
OG_7931	1	1	1
OG_7932	1	1	1
OG_7933	1	1	1
OG_7934	1	1	1
OG_7935	1	1	1
OG_7936	1	1	1
OG_7937	2	2	1
OG_7938	1	1	1
OG_7939	1	1	1
OG_7940	1	0	1
OG_7941	1	1	1
OG_7942	1	2	1
OG_7943	4	1	0
OG_7944	1	0	1
OG_7945	1	4	1
OG_7946	1	1	0
OG_7947	4	3	1
OG_7948	1	3	1
OG_7949	1	1	1
OG_7950	7	5	5
OG_7951	1	1	0
OG_7952	5	1	1
OG_7953	1	0	1
OG_7954	1	2	1
OG_7955	1	4	1
OG_7956	1	1	1
OG_7957	1	1	1
OG_7958	1	1	1
OG_7959	1	1	1
OG_7960	2	1	1
OG_7961	1	1	1
OG_7962	7	1	0
OG_7963	1	1	1
OG_7964	4	1	2
OG_7965	1	0	2
OG_7966	1	3	1
OG_7967	1	1	1
OG_7968	1	1	1
OG_7969	1	2	1
OG_7970	1	0	1
OG_7971	1	0	1
OG_7972	1	1	1
OG_7973	3	1	1
OG_7974	1	1	1
OG_7975	1	1	1
OG_7976	1	5	0
OG_7977	1	0	1
OG_7978	1	2	1
OG_7979	1	1	1
OG_7980	1	0	1
OG_7981	1	1	1
OG_7982	1	0	2
OG_7983	1	1	0
OG_7984	1	1	1
OG_7985	1	1	1
OG_7986	1	1	1
OG_7987	1	1	2
OG_7988	1	1	1
OG_7989	1	0	1
OG_7990	1	3	1
OG_7991	1	0	1
OG_7992	1	0	1
OG_7993	2	1	2
OG_7994	1	0	1
OG_7995	2	0	1
OG_7996	1	1	1
OG_7997	1	1	1
OG_7998	1	3	1
OG_7999	1	3	1
OG_8000	2	2	3
OG_8001	1	0	3
OG_8002	1	0	2
OG_8003	1	1	1
OG_8004	1	2	1
OG_8005	1	0	1
OG_8006	1	1	1
OG_8007	1	1	1
OG_8008	1	1	1
OG_8009	1	0	1
OG_8010	1	1	1
OG_8011	1	1	1
OG_8012	1	1	1
OG_8013	1	1	1
OG_8014	1	1	1
OG_8015	1	3	1
OG_8016	1	1	2
OG_8017	1	1	2
OG_8018	1	0	1
OG_8019	1	2	2
OG_8020	1	0	1
OG_8021	2	1	1
OG_8022	1	7	2
OG_8023	1	1	1
OG_8024	1	5	1
OG_8025	1	1	1
OG_8026	1	3	1
OG_8027	1	1	1
OG_8028	1	8	1
OG_8029	1	1	1
OG_8030	1	1	1
OG_8031	1	0	1
OG_8032	2	1	1
OG_8033	1	1	1
OG_8034	1	8	1
OG_8035	1	0	1
OG_8036	1	1	1
OG_8037	1	1	1
OG_8038	1	2	1
OG_8039	1	3	1
OG_8040	1	1	1
OG_8041	1	0	1
OG_8042	1	1	1
OG_8043	1	1	1
OG_8044	1	4	1
OG_8045	1	3	1
OG_8046	1	1	1
OG_8047	1	1	0
OG_8048	1	3	1
OG_8049	1	1	3
OG_8050	1	1	2
OG_8051	1	7	1
OG_8052	1	2	1
OG_8053	1	1	1
OG_8054	1	0	1
OG_8055	2	0	1
OG_8056	1	3	1
OG_8057	1	1	1
OG_8058	1	0	1
OG_8059	1	1	1
OG_8060	1	1	1
OG_8061	1	0	2
OG_8062	2	1	1
OG_8063	1	0	1
OG_8064	1	3	1
OG_8065	1	2	1
OG_8066	1	2	0
OG_8067	1	2	1
OG_8068	1	1	1
OG_8069	1	2	1
OG_8070	2	1	1
OG_8071	1	3	1
OG_8072	1	1	1
OG_8073	1	1	1
OG_8074	1	1	1
OG_8075	1	1	1
OG_8076	1	1	1
OG_8077	1	1	1
OG_8078	1	2	1
OG_8079	1	2	1
OG_8080	1	1	1
OG_8081	1	1	0
OG_8082	1	1	1
OG_8083	1	2	1
OG_8084	1	5	1
OG_8085	1	0	1
OG_8086	1	1	1
OG_8087	1	1	1
OG_8088	1	1	0
OG_8089	1	0	2
OG_8090	1	2	1
OG_8091	1	0	1
OG_8092	1	1	1
OG_8093	1	0	1
OG_8094	1	3	0
OG_8095	1	3	1
OG_8096	1	1	2
OG_8097	1	1	1
OG_8098	2	0	1
OG_8099	1	1	1
OG_8100	1	7	1
OG_8101	1	1	1
OG_8102	1	1	1
OG_8103	1	2	1
OG_8104	1	1	1
OG_8105	1	0	1
OG_8106	1	0	1
OG_8107	1	1	1
OG_8108	1	7	1
OG_8109	1	1	1
OG_8110	1	1	1
OG_8111	1	2	1
OG_8112	1	3	1
OG_8113	2	1	1
OG_8114	1	1	1
OG_8115	3	4	2
OG_8116	1	1	1
OG_8117	5	2	1
OG_8118	1	0	1
OG_8119	1	0	1
OG_8120	1	0	1
OG_8121	1	1	1
OG_8122	1	6	1
OG_8123	1	2	1
OG_8124	1	1	1
OG_8125	1	1	1
OG_8126	1	1	1
OG_8127	1	0	1
OG_8128	1	2	1
OG_8129	1	1	1
OG_8130	1	3	1
OG_8131	1	2	1
OG_8132	1	2	1
OG_8133	1	1	1
OG_8134	1	2	1
OG_8135	1	1	1
OG_8136	2	1	1
OG_8137	1	1	0
OG_8138	1	1	1
OG_8139	1	0	1
OG_8140	1	2	0
OG_8141	1	2	1
OG_8142	4	1	1
OG_8143	1	1	1
OG_8144	1	2	0
OG_8145	1	1	1
OG_8146	1	3	1
OG_8147	1	2	2
OG_8148	1	1	1
OG_8149	1	3	1
OG_8150	1	1	1
OG_8151	3	1	2
OG_8152	1	1	0
OG_8153	1	2	1
OG_8154	5	0	2
OG_8155	3	1	1
OG_8156	1	1	1
OG_8157	1	1	1
OG_8158	1	1	1
OG_8159	1	1	0
OG_8160	1	1	1
OG_8161	1	2	1
OG_8162	1	1	3
OG_8163	1	5	2
OG_8164	1	2	1
OG_8165	1	1	1
OG_8166	1	1	1
OG_8167	1	1	1
OG_8168	1	3	1
OG_8169	1	1	2
OG_8170	1	1	1
OG_8171	1	1	1
OG_8172	1	1	1
OG_8173	1	2	1
OG_8174	1	0	1
OG_8175	1	0	1
OG_8176	1	1	1
OG_8177	1	2	1
OG_8178	1	1	1
OG_8179	2	1	3
OG_8180	1	0	3
OG_8181	1	1	1
OG_8182	1	3	1
OG_8183	4	1	1
OG_8184	2	1	1
OG_8185	7	1	2
OG_8186	1	1	1
OG_8187	1	0	1
OG_8188	1	1	1
OG_8189	1	1	1
OG_8190	1	1	1
OG_8191	2	2	1
OG_8192	1	1	0
OG_8193	1	1	1
OG_8194	1	2	1
OG_8195	1	1	1
OG_8196	1	0	1
OG_8197	5	5	3
OG_8198	7	6	2
OG_8199	1	0	1
OG_8200	1	1	1
OG_8201	1	1	1
OG_8202	1	1	2
OG_8203	1	1	1
OG_8204	1	4	1
OG_8205	2	0	1
OG_8206	1	1	1
OG_8207	1	0	1
OG_8208	3	4	1
OG_8209	1	1	1
OG_8210	1	0	1
OG_8211	1	0	1
OG_8212	8	2	2
OG_8213	1	2	1
OG_8214	1	3	3
OG_8215	1	0	1
OG_8216	1	1	0
OG_8217	1	1	1
OG_8218	1	1	1
OG_8219	2	2	1
OG_8220	1	1	1
OG_8221	1	1	1
OG_8222	1	2	1
OG_8223	2	1	1
OG_8224	1	1	1
OG_8225	1	3	1
OG_8226	1	1	1
OG_8227	1	0	1
OG_8228	1	5	1
OG_8229	2	1	1
OG_8230	1	0	1
OG_8231	1	0	1
OG_8232	1	0	2
OG_8233	1	1	1
OG_8234	1	1	1
OG_8235	1	2	2
OG_8236	1	1	1
OG_8237	2	0	1
OG_8238	1	2	1
OG_8239	1	1	1
OG_8240	5	1	1
OG_8241	1	2	1
OG_8242	1	1	1
OG_8243	1	1	0
OG_8244	1	1	3
OG_8245	1	6	1
OG_8246	2	1	1
OG_8247	1	1	1
OG_8248	2	0	2
OG_8249	1	2	1
OG_8250	1	1	1
OG_8251	12	2	6
OG_8252	2	2	2
OG_8253	1	1	2
OG_8254	1	0	1
OG_8255	1	1	1
OG_8256	2	1	1
OG_8257	1	3	1
OG_8258	1	2	1
OG_8259	1	1	2
OG_8260	1	0	1
OG_8261	1	0	1
OG_8262	2	5	3
OG_8263	1	1	1
OG_8264	1	2	1
OG_8265	1	3	1
OG_8266	1	2	1
OG_8267	0	1	1
OG_8268	1	0	1
OG_8269	1	5	1
OG_8270	1	1	1
OG_8271	1	1	1
OG_8272	1	1	0
OG_8273	3	0	1
OG_8274	1	1	1
OG_8275	1	1	1
OG_8276	1	1	1
OG_8277	1	1	1
OG_8278	1	1	1
OG_8279	0	1	1
OG_8280	1	1	1
OG_8281	1	1	1
OG_8282	1	2	1
OG_8283	2	0	1
OG_8284	1	1	1
OG_8285	1	1	0
OG_8286	1	1	1
OG_8287	1	1	1
OG_8288	1	1	1
OG_8289	1	0	1
OG_8290	1	1	1
OG_8291	2	0	2
OG_8292	1	0	1
OG_8293	1	4	0
OG_8294	1	1	1
OG_8295	1	0	1
OG_8296	0	3	1
OG_8297	1	3	1
OG_8298	1	7	2
OG_8299	1	3	1
OG_8300	1	3	1
OG_8301	3	1	1
OG_8302	1	1	0
OG_8303	1	4	1
OG_8304	1	2	4
OG_8305	1	3	1
OG_8306	1	1	2
OG_8307	1	12	1
OG_8308	1	1	1
OG_8309	2	2	3
OG_8310	1	0	1
OG_8311	1	1	1
OG_8312	1	3	1
OG_8313	1	0	2
OG_8314	1	3	1
OG_8315	1	1	0
OG_8316	2	1	2
OG_8317	1	1	1
OG_8318	1	1	1
OG_8319	1	7	1
OG_8320	3	1	1
OG_8321	1	2	1
OG_8322	1	5	1
OG_8323	1	1	1
OG_8324	1	1	1
OG_8325	1	1	0
OG_8326	2	0	4
OG_8327	2	1	1
OG_8328	1	2	3
OG_8329	3	1	2
OG_8330	1	1	2
OG_8331	2	1	3
OG_8332	1	1	1
OG_8333	1	1	1
OG_8334	1	9	1
OG_8335	1	1	1
OG_8336	1	3	3
OG_8337	1	1	2
OG_8338	1	4	1
OG_8339	1	1	1
OG_8340	1	1	1
OG_8341	1	1	1
OG_8342	1	1	0
OG_8343	1	3	1
OG_8344	1	0	1
OG_8345	1	1	4
OG_8346	2	1	2
OG_8347	1	3	1
OG_8348	1	3	0
OG_8349	1	0	1
OG_8350	1	1	0
OG_8351	1	1	0
OG_8352	2	1	1
OG_8353	1	1	1
OG_8354	2	1	2
OG_8355	1	4	2
OG_8356	2	1	0
OG_8357	1	2	1
OG_8358	1	2	1
OG_8359	1	1	1
OG_8360	2	1	1
OG_8361	1	1	0
OG_8362	1	1	1
OG_8363	1	2	1
OG_8364	1	1	1
OG_8365	1	1	1
OG_8366	1	1	1
OG_8367	1	2	1
OG_8368	1	1	1
OG_8369	1	1	1
OG_8370	1	2	0
OG_8371	2	3	1
OG_8372	2	4	1
OG_8373	1	1	1
OG_8374	1	5	1
OG_8375	1	2	1
OG_8376	1	0	1
OG_8377	1	1	1
OG_8378	1	0	1
OG_8379	1	1	1
OG_8380	1	1	1
OG_8381	1	1	1
OG_8382	1	1	1
OG_8383	2	1	2
OG_8384	14	2	3
OG_8385	1	1	1
OG_8386	1	1	1
OG_8387	0	1	1
OG_8388	1	1	1
OG_8389	1	1	1
OG_8390	1	1	1
OG_8391	1	3	1
OG_8392	1	1	1
OG_8393	1	0	1
OG_8394	1	0	1
OG_8395	1	3	1
OG_8396	1	1	0
OG_8397	1	1	1
OG_8398	1	1	1
OG_8399	1	2	1
OG_8400	1	1	1
OG_8401	3	2	1
OG_8402	1	1	0
OG_8403	1	1	1
OG_8404	1	2	1
OG_8405	1	2	1
OG_8406	1	1	1
OG_8407	1	2	1
OG_8408	1	1	1
OG_8409	1	3	3
OG_8410	4	1	2
OG_8411	1	3	1
OG_8412	1	0	1
OG_8413	1	1	2
OG_8414	1	2	0
OG_8415	1	2	1
OG_8416	1	1	1
OG_8417	1	1	1
OG_8418	1	0	2
OG_8419	1	3	1
OG_8420	1	0	1
OG_8421	1	1	0
OG_8422	1	5	1
OG_8423	1	1	1
OG_8424	2	1	1
OG_8425	1	0	1
OG_8426	1	1	1
OG_8427	1	4	1
OG_8428	1	1	1
OG_8429	1	1	2
OG_8430	1	1	1
OG_8431	1	0	1
OG_8432	1	4	1
OG_8433	1	1	1
OG_8434	9	2	6
OG_8435	1	1	1
OG_8436	2	0	1
OG_8437	2	1	1
OG_8438	1	1	2
OG_8439	1	1	4
OG_8440	1	1	1
OG_8441	1	1	0
OG_8442	1	1	1
OG_8443	1	1	1
OG_8444	1	1	1
OG_8445	1	1	1
OG_8446	1	1	1
OG_8447	1	3	1
OG_8448	1	1	1
OG_8449	1	1	1
OG_8450	5	6	4
OG_8451	1	3	1
OG_8452	1	1	1
OG_8453	1	0	1
OG_8454	1	1	2
OG_8455	1	0	1
OG_8456	1	1	1
OG_8457	1	1	1
OG_8458	2	1	1
OG_8459	1	1	1
OG_8460	2	2	1
OG_8461	1	1	1
OG_8462	1	1	1
OG_8463	1	0	1
OG_8464	6	3	3
OG_8465	1	3	1
OG_8466	1	1	1
OG_8467	1	1	1
OG_8468	1	1	1
OG_8469	2	1	1
OG_8470	1	1	1
OG_8471	1	1	1
OG_8472	1	1	1
OG_8473	1	2	1
OG_8474	1	1	1
OG_8475	1	2	1
OG_8476	1	1	1
OG_8477	1	0	1
OG_8478	1	1	1
OG_8479	1	2	1
OG_8480	1	1	1
OG_8481	1	1	1
OG_8482	1	2	1
OG_8483	1	1	1
OG_8484	1	4	1
OG_8485	1	8	2
OG_8486	1	0	1
OG_8487	1	1	1
OG_8488	1	4	1
OG_8489	1	1	1
OG_8490	1	2	0
OG_8491	1	5	1
OG_8492	1	0	1
OG_8493	1	3	1
OG_8494	3	1	1
OG_8495	2	1	1
OG_8496	1	1	1
OG_8497	1	1	1
OG_8498	1	1	0
OG_8499	2	1	1
OG_8500	1	14	1
OG_8501	1	1	1
OG_8502	1	1	1
OG_8503	1	0	1
OG_8504	1	1	1
OG_8505	1	2	1
OG_8506	1	2	1
OG_8507	1	1	1
OG_8508	9	13	6
OG_8509	1	1	0
OG_8510	1	1	0
OG_8511	1	0	1
OG_8512	1	1	1
OG_8513	1	11	1
OG_8514	3	1	2
OG_8515	1	1	1
OG_8516	1	1	1
OG_8517	1	1	0
OG_8518	1	1	1
OG_8519	1	2	1
OG_8520	1	0	1
OG_8521	1	0	1
OG_8522	7	2	4
OG_8523	1	1	1
OG_8524	1	4	1
OG_8525	1	1	1
OG_8526	2	1	1
OG_8527	1	0	1
OG_8528	1	1	2
OG_8529	1	0	1
OG_8530	1	0	2
OG_8531	1	1	1
OG_8532	1	0	1
OG_8533	1	3	3
OG_8534	1	1	1
OG_8535	1	1	1
OG_8536	1	3	2
OG_8537	1	3	2
OG_8538	1	1	1
OG_8539	1	3	1
OG_8540	1	1	2
OG_8541	1	4	1
OG_8542	1	1	2
OG_8543	1	2	1
OG_8544	1	1	1
OG_8545	1	1	1
OG_8546	1	0	1
OG_8547	1	3	2
OG_8548	1	0	1
OG_8549	1	4	1
OG_8550	1	2	1
OG_8551	1	2	0
OG_8552	1	2	0
OG_8553	1	4	1
OG_8554	1	1	1
OG_8555	1	2	1
OG_8556	1	1	2
OG_8557	1	0	1
OG_8558	2	1	1
OG_8559	1	1	1
OG_8560	2	1	1
OG_8561	1	1	1
OG_8562	1	1	1
OG_8563	2	1	1
OG_8564	1	1	0
OG_8565	1	0	1
OG_8566	3	1	1
OG_8567	1	1	1
OG_8568	2	1	1
OG_8569	1	1	1
OG_8570	1	0	2
OG_8571	1	2	1
OG_8572	1	1	1
OG_8573	1	2	1
OG_8574	1	0	1
OG_8575	2	0	1
OG_8576	2	1	2
OG_8577	1	1	2
OG_8578	1	2	1
OG_8579	1	3	1
OG_8580	1	7	1
OG_8581	2	1	1
OG_8582	1	2	0
OG_8583	1	3	1
OG_8584	2	5	0
OG_8585	1	2	1
OG_8586	1	3	1
OG_8587	1	3	1
OG_8588	1	2	1
OG_8589	1	0	1
OG_8590	1	1	1
OG_8591	1	2	0
OG_8592	1	1	1
OG_8593	1	2	1
OG_8594	1	0	1
OG_8595	1	1	1
OG_8596	1	2	1
OG_8597	1	1	1
OG_8598	1	1	1
OG_8599	1	1	0
OG_8600	1	3	1
OG_8601	1	1	2
OG_8602	1	3	1
OG_8603	1	1	1
OG_8604	2	6	5
OG_8605	4	0	1
OG_8606	1	1	1
OG_8607	1	3	1
OG_8608	1	2	1
OG_8609	1	1	1
OG_8610	2	1	2
OG_8611	1	2	1
OG_8612	1	1	1
OG_8613	1	4	1
OG_8614	1	2	1
OG_8615	1	1	1
OG_8616	1	1	1
OG_8617	1	1	1
OG_8618	1	9	2
OG_8619	1	1	1
OG_8620	5	1	4
OG_8621	5	1	0
OG_8622	2	1	1
OG_8623	2	1	1
OG_8624	1	1	1
OG_8625	1	2	0
OG_8626	1	1	0
OG_8627	1	1	1
OG_8628	8	2	1
OG_8629	3	11	1
OG_8630	1	2	1
OG_8631	1	1	2
OG_8632	1	1	1
OG_8633	1	2	5
OG_8634	1	5	1
OG_8635	1	1	2
OG_8636	5	0	2
OG_8637	1	4	1
OG_8638	1	1	0
OG_8639	1	3	2
OG_8640	1	0	1
OG_8641	1	0	1
OG_8642	1	1	1
OG_8643	1	3	1
OG_8644	2	1	0
OG_8645	1	2	1
OG_8646	1	1	1
OG_8647	1	1	1
OG_8648	1	1	0
OG_8649	2	4	1
OG_8650	1	1	1
OG_8651	1	1	1
OG_8652	1	1	1
OG_8653	1	0	1
OG_8654	1	1	1
OG_8655	1	0	1
OG_8656	1	0	1
OG_8657	1	4	1
OG_8658	1	1	0
OG_8659	2	3	1
OG_8660	1	1	1
OG_8661	1	2	1
OG_8662	1	0	1
OG_8663	1	5	1
OG_8664	1	1	1
OG_8665	1	1	1
OG_8666	1	2	3
OG_8667	1	1	0
OG_8668	1	1	1
OG_8669	1	1	1
OG_8670	1	1	0
OG_8671	1	6	1
OG_8672	1	3	1
OG_8673	1	1	2
OG_8674	1	1	1
OG_8675	2	1	0
OG_8676	1	2	2
OG_8677	1	1	1
OG_8678	1	1	1
OG_8679	1	1	0
OG_8680	2	1	3
OG_8681	1	2	1
OG_8682	1	0	1
OG_8683	1	1	1
OG_8684	1	1	1
OG_8685	2	1	1
OG_8686	14	3	5
OG_8687	1	2	1
OG_8688	1	2	1
OG_8689	1	1	0
OG_8690	1	1	1
OG_8691	1	0	2
OG_8692	1	1	1
OG_8693	1	1	1
OG_8694	1	1	1
OG_8695	1	6	1
OG_8696	1	1	1
OG_8697	1	0	1
OG_8698	1	0	1
OG_8699	1	1	3
OG_8700	1	1	1
OG_8701	1	1	1
OG_8702	1	1	1
OG_8703	4	1	2
OG_8704	1	2	1
OG_8705	2	1	1
OG_8706	1	2	1
OG_8707	5	1	0
OG_8708	1	0	2
OG_8709	1	2	1
OG_8710	1	1	2
OG_8711	3	2	1
OG_8712	1	1	1
OG_8713	1	1	1
OG_8714	1	4	1
OG_8715	1	4	1
OG_8716	1	2	0
OG_8717	1	2	1
OG_8718	1	1	0
OG_8719	2	1	0
OG_8720	1	1	1
OG_8721	1	0	1
OG_8722	1	0	1
OG_8723	1	0	1
OG_8724	2	1	2
OG_8725	2	2	0
OG_8726	1	5	1
OG_8727	1	1	1
OG_8728	1	1	2
OG_8729	1	0	1
OG_8730	1	1	1
OG_8731	3	4	3
OG_8732	1	1	0
OG_8733	1	1	0
OG_8734	1	1	1
OG_8735	1	2	1
OG_8736	1	0	2
OG_8737	1	1	1
OG_8738	2	2	3
OG_8739	1	3	1
OG_8740	1	5	1
OG_8741	1	1	1
OG_8742	1	1	0
OG_8743	1	2	1
OG_8744	2	1	1
OG_8745	1	1	1
OG_8746	1	0	1
OG_8747	1	0	2
OG_8748	1	6	1
OG_8749	1	1	1
OG_8750	1	2	0
OG_8751	1	1	1
OG_8752	1	3	1
OG_8753	1	0	1
OG_8754	1	1	0
OG_8755	1	1	1
OG_8756	5	4	2
OG_8757	3	0	1
OG_8758	1	2	1
OG_8759	1	1	1
OG_8760	1	2	0
OG_8761	1	1	1
OG_8762	1	1	1
OG_8763	1	1	1
OG_8764	1	1	1
OG_8765	1	3	2
OG_8766	1	7	1
OG_8767	1	2	0
OG_8768	1	1	1
OG_8769	3	1	0
OG_8770	1	1	1
OG_8771	1	0	1
OG_8772	1	1	1
OG_8773	1	1	1
OG_8774	1	0	4
OG_8775	1	1	1
OG_8776	1	1	2
OG_8777	1	2	1
OG_8778	1	1	1
OG_8779	3	7	3
OG_8780	3	16	9
OG_8781	1	1	1
OG_8782	1	1	1
OG_8783	1	1	2
OG_8784	1	1	0
OG_8785	1	1	0
OG_8786	1	4	1
OG_8787	1	1	1
OG_8788	1	4	1
OG_8789	1	4	1
OG_8790	1	1	1
OG_8791	1	2	1
OG_8792	1	2	2
OG_8793	1	0	1
OG_8794	1	4	2
OG_8795	1	2	1
OG_8796	1	1	0
OG_8797	1	2	1
OG_8798	1	2	1
OG_8799	1	1	2
OG_8800	2	2	2
OG_8801	1	0	1
OG_8802	1	1	1
OG_8803	1	3	1
OG_8804	1	1	1
OG_8805	1	1	3
OG_8806	1	1	1
OG_8807	1	1	1
OG_8808	3	2	3
OG_8809	1	2	0
OG_8810	1	2	1
OG_8811	1	1	1
OG_8812	1	1	1
OG_8813	1	1	2
OG_8814	1	1	1
OG_8815	1	2	1
OG_8816	1	1	1
OG_8817	2	3	1
OG_8818	2	1	2
OG_8819	1	1	1
OG_8820	2	1	2
