"","species","GO.ID","Term","Fisher","Significant","ontology","Protein","Protein_abbrv"
"123","Ahya","GO:0003676","nucleic acid binding",4.1e-15,142,"Molecular Functions","Gag polyprotein (Pr55Gag) [Cleaved into: Matrix protein p17 (MA); Capsid protein p24 (CA); Spacer peptide 1 (SP1) (p2); Nucleocapsid protein p7 (NC); Spacer peptide 2 (SP2) (p1); p6-gag]","gag"
"124","Ahya","GO:0003676","nucleic acid binding",4.1e-15,142,"Molecular Functions","Zinc finger CCHC domain-containing protein 3","ZCCHC3 C20orf99"
"125","Ahya","GO:0003676","nucleic acid binding",4.1e-15,142,"Molecular Functions","Uncharacterized protein K02A2.6","K02A2.6"
"126","Ahya","GO:0003676","nucleic acid binding",4.1e-15,142,"Molecular Functions","Uncharacterized protein K02A2.6","K02A2.6"
"127","Ahya","GO:0003676","nucleic acid binding",4.1e-15,142,"Molecular Functions","Uncharacterized protein K02A2.6","K02A2.6"
"128","Ahya","GO:0003676","nucleic acid binding",4.1e-15,142,"Molecular Functions","ATP-dependent DNA helicase Q-like 3 (EC 5.6.2.4) (DNA 3'-5' helicase RecQ3) (RecQ-like protein 3) (AtRecQ3) (AtRecQl3)","RECQL3 RECQ3 RQL3 At4g35740 F8D20.250"
"129","Ahya","GO:0003676","nucleic acid binding",4.1e-15,142,"Molecular Functions","Transposon Tf2-8 polyprotein (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.4.23.-) (Retrotransposable element Tf2 155 kDa protein)","Tf2-8 Tf2-9 SPAC13D1.02c SPAC19D5.09c"
"130","Ahya","GO:0003676","nucleic acid binding",4.1e-15,142,"Molecular Functions","Putative ATP-dependent DNA helicase Q1 (EC 5.6.2.4) (DNA 3'-5' helicase Q1)","K02F3.12"
"131","Ahya","GO:0003676","nucleic acid binding",4.1e-15,142,"Molecular Functions","Paired box protein Pax-8 (XPax-8)","pax8 pax-8"
"132","Ahya","GO:0003676","nucleic acid binding",4.1e-15,142,"Molecular Functions","Transposon Tf2-8 polyprotein (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.4.23.-) (Retrotransposable element Tf2 155 kDa protein)","Tf2-8 Tf2-9 SPAC13D1.02c SPAC19D5.09c"
"133","Ahya","GO:0003676","nucleic acid binding",4.1e-15,142,"Molecular Functions","Protein LIGHT-DEPENDENT SHORT HYPOCOTYLS 7 (Protein ORGAN BOUNDARY 7)","LSH7 OBO7 At1g78815 F9K20.14"
"134","Ahya","GO:0003676","nucleic acid binding",4.1e-15,142,"Molecular Functions","Paired box protein 6 homolog (Homeobox and paired domain-containing protein vab-3) (Protein male abnormal 18) (Variable abnormal morphology protein 3)","vab-3 mab-18 pax-6 F14F3.1"
"135","Ahya","GO:0003676","nucleic acid binding",4.1e-15,142,"Molecular Functions","ATP-dependent DNA helicase Q-like 2 (EC 5.6.2.4) (DNA 3'-5' helicase RecQ2) (RecQ-like protein 2) (AtRQ2) (AtRecQ2) (AtRecQl2)","RECQL2 MED34 MED34_1 RECQ2 RQL2 At1g31360 T19E23.16"
"136","Ahya","GO:0003676","nucleic acid binding",4.1e-15,142,"Molecular Functions","52 kDa repressor of the inhibitor of the protein kinase (p52rIPK) (58 kDa interferon-induced protein kinase-interacting protein) (p58IPK-interacting protein) (THAP domain-containing protein 0) (THAP domain-containing protein 12)","Thap12 Prkrir Thap0"
"137","Ahya","GO:0003676","nucleic acid binding",4.1e-15,142,"Molecular Functions","ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)","recQ b3822 JW5855"
"138","Ahya","GO:0003676","nucleic acid binding",4.1e-15,142,"Molecular Functions","Bifunctional 3'-5' exonuclease/ATP-dependent helicase WRN (Focus-forming activity 1) (FFA-1) (Werner syndrome protein homolog) [Includes: 3'-5' exonuclease (EC 3.1.-.-); ATP-dependent helicase (EC 5.6.2.4) (DNA 3'-5' helicase WRN)]","wrn ffa1"
"139","Ahya","GO:0003676","nucleic acid binding",4.1e-15,142,"Molecular Functions","Uncharacterized protein K02A2.6","K02A2.6"
"140","Ahya","GO:0003676","nucleic acid binding",4.1e-15,142,"Molecular Functions","Transposon Tf2-9 polyprotein (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.4.23.-) (Retrotransposable element Tf2 155 kDa protein)","Tf2-9 SPBC9B6.02c"
"141","Ahya","GO:0003676","nucleic acid binding",4.1e-15,142,"Molecular Functions","Paired box protein Pax-8 (XPax-8)","pax8 pax-8"
"142","Ahya","GO:0003676","nucleic acid binding",4.1e-15,142,"Molecular Functions","Paired box protein Pax-2-A (xPax-2a)","pax2-a pax-2a"
"143","Ahya","GO:0003735","structural constituent of ribosome",1.5e-11,21,"Molecular Functions","Large ribosomal subunit protein uL2 (60S ribosomal protein L8)","RpL8 AGAP005802"
"144","Ahya","GO:0003735","structural constituent of ribosome",1.5e-11,21,"Molecular Functions","Small ribosomal subunit protein eS19 (40S ribosomal protein S19)","RPS19"
"145","Ahya","GO:0003735","structural constituent of ribosome",1.5e-11,21,"Molecular Functions","Ubiquitin-ribosomal protein eL40 fusion protein (CEP52) [Cleaved into: Ubiquitin; Large ribosomal subunit protein eL40 (60S ribosomal protein L40)]","RpL40 Ubi-f UBI-F52 CG2960"
"146","Ahya","GO:0003735","structural constituent of ribosome",1.5e-11,21,"Molecular Functions","Large ribosomal subunit protein eL33 (60S ribosomal protein L35a)","rpl-35A rpl-33 F10E7.7"
"147","Ahya","GO:0003735","structural constituent of ribosome",1.5e-11,21,"Molecular Functions","Small ribosomal subunit protein eS7 (40S ribosomal protein S7) (40S ribosomal protein S8)","rps7 rps8"
"148","Ahya","GO:0003735","structural constituent of ribosome",1.5e-11,21,"Molecular Functions","Large ribosomal subunit protein eL20 (60S ribosomal protein L18a)","RPL18A"
"149","Ahya","GO:0003735","structural constituent of ribosome",1.5e-11,21,"Molecular Functions","Large ribosomal subunit protein eL36 (60S ribosomal protein L36)","RPL36"
"150","Ahya","GO:0003735","structural constituent of ribosome",1.5e-11,21,"Molecular Functions","Large ribosomal subunit protein uL18 (60S ribosomal protein L5)","RPL5"
"151","Ahya","GO:0003735","structural constituent of ribosome",1.5e-11,21,"Molecular Functions","Small ribosomal subunit protein eS1 (40S ribosomal protein S3a)","v1g242621"
"152","Ahya","GO:0003735","structural constituent of ribosome",1.5e-11,21,"Molecular Functions","Small ribosomal subunit protein uS3 (EC 4.2.99.18) (40S ribosomal protein S3)","RPS3"
"153","Ahya","GO:0003735","structural constituent of ribosome",1.5e-11,21,"Molecular Functions","Large ribosomal subunit protein eL31 (60S ribosomal protein L31)","rpl31"
"154","Ahya","GO:0003735","structural constituent of ribosome",1.5e-11,21,"Molecular Functions","Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)","Rps15a"
"155","Ahya","GO:0003735","structural constituent of ribosome",1.5e-11,21,"Molecular Functions","Small ribosomal subunit protein uS2 (40S ribosomal protein SA)","v1g198553"
"156","Ahya","GO:0003735","structural constituent of ribosome",1.5e-11,21,"Molecular Functions","Small ribosomal subunit protein uS4 (40S ribosomal protein S9)","RpS9 GE21228"
"157","Ahya","GO:0003735","structural constituent of ribosome",1.5e-11,21,"Molecular Functions","Large ribosomal subunit protein uL16 (60S ribosomal protein L10) (QM protein homolog) (dQM)","RpL10 Qm CG17521"
"158","Ahya","GO:0003735","structural constituent of ribosome",1.5e-11,21,"Molecular Functions","Large ribosomal subunit protein uL3 (60S ribosomal protein L3) (J1 protein)","Rpl3"
"159","Ahya","GO:0003735","structural constituent of ribosome",1.5e-11,21,"Molecular Functions","Large ribosomal subunit protein eL18 (60S ribosomal protein L18)","RpL18"
"160","Ahya","GO:0003735","structural constituent of ribosome",1.5e-11,21,"Molecular Functions","Ubiquitin-ribosomal protein eS31 fusion protein (Ubiquitin carboxyl extension protein 80) [Cleaved into: Ubiquitin; Small ribosomal subunit protein eS31 (40S ribosomal protein S27a)]","RPS27A UBA80"
"161","Ahya","GO:0003735","structural constituent of ribosome",1.5e-11,21,"Molecular Functions","Large ribosomal subunit protein uL10 (60S acidic ribosomal protein P0) (60S ribosomal protein L10E)","RPLP0"
"162","Ahya","GO:0003735","structural constituent of ribosome",1.5e-11,21,"Molecular Functions","Small ribosomal subunit protein eS8 (40S ribosomal protein S8)","RpS8"
"163","Ahya","GO:0003735","structural constituent of ribosome",1.5e-11,21,"Molecular Functions","Large ribosomal subunit protein eL19 (60S ribosomal protein L19)","RpL19 M(2)60E CG2746"
"164","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","DNA excision repair protein ERCC-5 (EC 3.1.-.-) (DNA repair protein complementing XP-G cells) (XPG) (Xeroderma pigmentosum group G-complementing protein)","ERCC5 ERCM2 XPG XPGC"
"165","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","ATP-dependent DNA helicase Pif1 (EC 5.6.2.3) (DNA 5'-3' helicase Pif1)","pif1 PsycPRwf_1560"
"166","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","Bifunctional 3'-5' exonuclease/ATP-dependent helicase WRN (DNA helicase, RecQ-like type 3) (RecQ protein-like 2) (Werner syndrome protein) [Includes: 3'-5' exonuclease (EC 3.1.-.-); ATP-dependent helicase (EC 5.6.2.4) (DNA 3'-5' helicase WRN)]","WRN RECQ3 RECQL2"
"167","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","Histone H3 type 1","ch3-I"
"168","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","Transcriptional regulator Erg","ERG"
"169","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","DNA-directed RNA polymerase II subunit RPB1 (RNA polymerase II subunit B1) (EC 2.7.7.6) (DNA-directed RNA polymerase III largest subunit) (RNA polymerase II subunit A)","Polr2A RPB1 RpII215 CG1554"
"170","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","PiggyBac transposable element-derived protein 3","PGBD3"
"171","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","Gag-Pol polyprotein (Pr160Gag-Pol) [Cleaved into: Matrix protein p17 (MA); Capsid protein p24 (CA); Spacer peptide 1 (SP1) (p2); Nucleocapsid protein p7 (NC); Transframe peptide (TF); p6-pol (p6*); Protease (EC 3.4.23.16) (PR) (Retropepsin); Reverse transcriptase/ribonuclease H (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.13) (Exoribonuclease H) (EC 3.1.13.2) (p66 RT); p51 RT; p15; Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)]","gag-pol"
"172","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","Transposon Ty3-I Gag-Pol polyprotein (Gag3-Pol3) (Transposon Ty3-2 TYA-TYB polyprotein) [Cleaved into: Capsid protein (CA) (p24); Spacer peptide p3; Nucleocapsid protein p11 (NC); Ty3 protease (PR) (EC 3.4.23.-) (p16); Spacer peptide J; Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (p55); Integrase p52 (IN); Integrase p49 (IN)]","TY3B-I YILWTy3-1 POL YIL082W-A"
"173","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","52 kDa repressor of the inhibitor of the protein kinase (p52rIPK) (58 kDa interferon-induced protein kinase-interacting protein) (p58IPK-interacting protein) (Death-associated protein 4) (THAP domain-containing protein 0) (THAP domain-containing protein 12)","THAP12 DAP4 P52RIPK PRKRIR THAP0"
"174","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","Structural maintenance of chromosomes protein 6 (SMC protein 6) (SMC-6) (xSMC6)","smc6 smc6l1"
"175","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","Paired box protein Pax-1","PAX1 GPX-1"
"176","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","52 kDa repressor of the inhibitor of the protein kinase (p52rIPK) (58 kDa interferon-induced protein kinase-interacting protein) (p58IPK-interacting protein) (Death-associated protein 4) (THAP domain-containing protein 0) (THAP domain-containing protein 12)","THAP12 DAP4 P52RIPK PRKRIR THAP0"
"177","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","52 kDa repressor of the inhibitor of the protein kinase (p52rIPK) (58 kDa interferon-induced protein kinase-interacting protein) (p58IPK-interacting protein) (Death-associated protein 4) (THAP domain-containing protein 0) (THAP domain-containing protein 12)","THAP12 DAP4 P52RIPK PRKRIR THAP0"
"178","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","Bifunctional 3'-5' exonuclease/ATP-dependent helicase WRN (DNA helicase, RecQ-like type 3) (RecQ protein-like 2) (Werner syndrome protein) [Includes: 3'-5' exonuclease (EC 3.1.-.-); ATP-dependent helicase (EC 5.6.2.4) (DNA 3'-5' helicase WRN)]","WRN RECQ3 RECQL2"
"179","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","Transposon Tf1-107 polyprotein (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.4.23.-)","Tf1-107"
"180","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","E3 ubiquitin-protein ligase HUWE1 (EC 2.3.2.26) (HECT, UBA and WWE domain-containing protein 1) (HECT-type E3 ubiquitin transferase HUWE1) (Upstream regulatory element-binding protein 1) (URE-B1) (URE-binding protein 1)","Huwe1 Ureb1"
"181","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)","recQ b3822 JW5855"
"182","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","Zinc finger RNA-binding protein","ZFR"
"183","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","Transposon Tf1-107 polyprotein (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.4.23.-)","Tf1-107"
"184","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","Transposon Ty3-G Gag-Pol polyprotein (Gag3-Pol3) (Transposon Ty3-1 TYA-TYB polyprotein) [Cleaved into: Capsid protein (CA) (p24); Spacer peptide p3; Nucleocapsid protein p11 (NC); Ty3 protease (PR) (EC 3.4.23.-) (p16); Spacer peptide J; Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (p55); Integrase p61 (IN); Integrase p58 (IN)]","TY3B-G YGRWTy3-1 POL YGR109W-B G5984"
"185","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","Gag-Pol polyprotein [Cleaved into: Matrix protein p15; RNA-binding phosphoprotein p12 (pp12); Capsid protein p30; Nucleocapsid protein p10-Pol (NC-pol); Protease (EC 3.4.23.-); Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)]","pol"
"186","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","Paired box protein Pax-6 (Oculorhombin)","Pax6 Pax-6 Sey"
"187","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","Small ribosomal subunit protein uS3 (EC 4.2.99.18) (40S ribosomal protein S3)","RPS3"
"188","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit (EC 2.4.1.255) (O-GlcNAc transferase subunit p110) (O-linked N-acetylglucosamine transferase 110 kDa subunit) (OGT)","Ogt"
"189","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","Bifunctional 3'-5' exonuclease/ATP-dependent helicase WRN (Focus-forming activity 1) (FFA-1) (Werner syndrome protein homolog) [Includes: 3'-5' exonuclease (EC 3.1.-.-); ATP-dependent helicase (EC 5.6.2.4) (DNA 3'-5' helicase WRN)]","wrn ffa1"
"190","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","Apoptosis-inducing factor 1, mitochondrial (EC 1.6.99.-) (Programmed cell death protein 8)","AIFM1 AIF PDCD8"
"191","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","Heat shock factor protein 1 (HSF 1) (HSF 3A) (HSTF 3A) (Heat shock transcription factor 1) (HSTF 1)","HSF1"
"192","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","Retinoblastoma-like protein 1 (107 kDa retinoblastoma-associated protein) (p107) (pRb1)","RBL1"
"193","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","ATP-dependent chromatin remodeler CHD9 (EC 3.6.4.-) (Chromo domain-containing protein 9) (CHD-9) (PPAR-alpha-interacting complex protein 320 kDa) (Peroxisomal proliferator-activated receptor A-interacting complex 320 kDa protein)","Chd9 Kiaa0308 Pric320"
"194","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","ATP-dependent chromatin remodeler CHD8 (EC 3.6.4.-) (Chromo domain-containing protein 8) (CHD-8)","chd8 si:ch211-10e2.6 wu:fi45h08"
"195","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","ATP-dependent helicase SGS1 (EC 5.6.2.4) (DNA 3'-5' helicase Sgs1) (Helicase TPS1)","SGS1 TPS1 YMR190C YM9646.02C"
"196","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","Transposon Ty3-G Gag-Pol polyprotein (Gag3-Pol3) (Transposon Ty3-1 TYA-TYB polyprotein) [Cleaved into: Capsid protein (CA) (p24); Spacer peptide p3; Nucleocapsid protein p11 (NC); Ty3 protease (PR) (EC 3.4.23.-) (p16); Spacer peptide J; Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (p55); Integrase p61 (IN); Integrase p58 (IN)]","TY3B-G YGRWTy3-1 POL YGR109W-B G5984"
"197","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","Transposon Tf2-6 polyprotein (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.4.23.-) (Retrotransposable element Tf2 155 kDa protein)","Tf2-6 SPAC27E2.08"
"198","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","Bifunctional 3'-5' exonuclease/ATP-dependent helicase WRN (DNA helicase, RecQ-like type 3) (RecQ protein-like 2) (Werner syndrome protein) [Includes: 3'-5' exonuclease (EC 3.1.-.-); ATP-dependent helicase (EC 5.6.2.4) (DNA 3'-5' helicase WRN)]","WRN RECQ3 RECQL2"
"199","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 2 (SAMRCA2) (EC 3.6.4.-) (BRG1-associated factor 190B) (BAF190B) (Probable global transcription activator SNF2L2) (Protein brahma homolog) (SNF2-alpha)","Smarca2 Baf190b Brm Snf2a Snf2l2"
"200","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","DNA-directed RNA polymerase I subunit RPA1 (RNA polymerase I subunit A1) (EC 2.7.7.6) (DNA-directed RNA polymerase I largest subunit) (DNA-directed RNA polymerase I subunit A) (RNA polymerase I 194 kDa subunit) (RPA194)","Polr1a Rpa1 Rpo1-4"
"201","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","Protein LIGHT-DEPENDENT SHORT HYPOCOTYLS 5 (Protein ORGAN BOUNDARY 5)","LSH5 OBO5 At5g58500 MQJ2.11"
"202","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","Zinc finger CCHC domain-containing protein 3","ZCCHC3 C20orf99"
"203","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","Protein LIGHT-DEPENDENT SHORT HYPOCOTYLS 5 (Protein ORGAN BOUNDARY 5)","LSH5 OBO5 At5g58500 MQJ2.11"
"204","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","Nuclear factor NF-kappa-B p100 subunit (DNA-binding factor KBF2) (Lyt-10) (Nuclear factor NF-kappa-B p97 subunit) (Nuclear factor of kappa light polypeptide gene enhancer in B-cells 2) [Cleaved into: Nuclear factor NF-kappa-B p52 subunit (Nuclear factor NF-kappa-B p50B subunit)]","NFKB2"
"205","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","AT-rich interactive domain-containing protein 4A (ARID domain-containing protein 4A) (Retinoblastoma-binding protein 1) (RBBP-1)","ARID4A RBBP1 RBP1"
"206","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","Transposon Tf1-107 polyprotein (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.4.23.-)","Tf1-107"
"207","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","Histone H2A.V (H2A.F/Z)","H2A.F/Z"
"208","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)","recQ b3822 JW5855"
"209","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","Core histone macro-H2A.1 (Histone macroH2A1) (mH2A1) (H2A.y) (H2A/y)","Macroh2a1 H2afy"
"210","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","Paired box protein Pax-1","PAX1 GPX-1"
"211","Ahya","GO:0003677","DNA binding",8.4e-08,62,"Molecular Functions","Zinc finger CCHC domain-containing protein 3","ZCCHC3 C20orf99"
