"","GO.ID","Term","Annotated","Significant","Expected","Fisher","Genes","ontology","Protein","Protein_abbrv"
"423","GO:0098792","xenophagy",15,7,0.34,1.5e-08,"Ahyacinthus08953-RA","Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"424","GO:0098792","xenophagy",15,7,0.34,1.5e-08,"Ahyacinthus10022-RA","Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"425","GO:0098792","xenophagy",15,7,0.34,1.5e-08,"Ahyacinthus10025-RA","Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"426","GO:0098792","xenophagy",15,7,0.34,1.5e-08,"Ahyacinthus10028-RA","Biological Processes","E3 ubiquitin-protein ligase RNF213 (EC 2.3.2.27) (EC 3.6.4.-) (ALK lymphoma oligomerization partner on chromosome 17) (E3 ubiquitin-lipopolysaccharide ligase RNF213) (EC 2.3.2.-) (Mysterin) (RING finger protein 213)","RNF213 ALO17 C17orf27 KIAA1554 KIAA1618 MYSTR"
"427","GO:0098792","xenophagy",15,7,0.34,1.5e-08,"Ahyacinthus10823-RA","Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"428","GO:0098792","xenophagy",15,7,0.34,1.5e-08,"Ahyacinthus10825-RA","Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"429","GO:0045906","negative regulation of vasoconstriction",33,9,0.74,3.1e-08,"Ahyacinthus10219-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"430","GO:0045906","negative regulation of vasoconstriction",33,9,0.74,3.1e-08,"Ahyacinthus14815-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (CCP module-containing protein 22) (Polydom) (Selectin-like osteoblast-derived protein) (SEL-OB) (Serologically defined breast cancer antigen NY-BR-38)","SVEP1 C9orf13 CCP22 SELOB"
"431","GO:0045906","negative regulation of vasoconstriction",33,9,0.74,3.1e-08,"Ahyacinthus20036-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"432","GO:0045906","negative regulation of vasoconstriction",33,9,0.74,3.1e-08,"Ahyacinthus22609-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"433","GO:0045906","negative regulation of vasoconstriction",33,9,0.74,3.1e-08,"Ahyacinthus26171-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"434","GO:0045906","negative regulation of vasoconstriction",33,9,0.74,3.1e-08,"Ahyacinthus26174-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"435","GO:0045906","negative regulation of vasoconstriction",33,9,0.74,3.1e-08,"Ahyacinthus26179-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"436","GO:0045906","negative regulation of vasoconstriction",33,9,0.74,3.1e-08,"Ahyacinthus26181-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (CCP module-containing protein 22) (Polydom) (Selectin-like osteoblast-derived protein) (SEL-OB) (Serologically defined breast cancer antigen NY-BR-38)","SVEP1 C9orf13 CCP22 SELOB"
"437","GO:0045906","negative regulation of vasoconstriction",33,9,0.74,3.1e-08,"Ahyacinthus26182-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"438","GO:0048014","Tie signaling pathway",28,8,0.63,1.2e-07,"Ahyacinthus10219-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"439","GO:0048014","Tie signaling pathway",28,8,0.63,1.2e-07,"Ahyacinthus20036-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"440","GO:0048014","Tie signaling pathway",28,8,0.63,1.2e-07,"Ahyacinthus22609-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"441","GO:0048014","Tie signaling pathway",28,8,0.63,1.2e-07,"Ahyacinthus22770-RA","Biological Processes","Angiopoietin-1 receptor (EC 2.7.10.1) (Endothelial tyrosine kinase) (Tyrosine kinase with Ig and EGF homology domains-2) (Tyrosine-protein kinase receptor TIE-2) (CD antigen CD202b)","TEK TIE-2 TIE2"
"442","GO:0048014","Tie signaling pathway",28,8,0.63,1.2e-07,"Ahyacinthus26171-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"443","GO:0048014","Tie signaling pathway",28,8,0.63,1.2e-07,"Ahyacinthus26174-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"444","GO:0048014","Tie signaling pathway",28,8,0.63,1.2e-07,"Ahyacinthus26179-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"445","GO:0048014","Tie signaling pathway",28,8,0.63,1.2e-07,"Ahyacinthus26182-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"446","GO:0031099","regeneration",121,15,2.72,1.4e-07,"Ahyacinthus08321-RA","Biological Processes","Filamin-A (FLN-A) (Actin-binding protein 280) (ABP-280) (Alpha-filamin) (Endothelial actin-binding protein) (Filamin-1) (Non-muscle filamin)","Flna Fln Fln1"
"447","GO:0031099","regeneration",121,15,2.72,1.4e-07,"Ahyacinthus08698-RA","Biological Processes","Immunoglobulin superfamily member 10 (IgSF10) (Calvaria mechanical force protein 608) (CMF608)","Igsf10 Cmf608"
"448","GO:0031099","regeneration",121,15,2.72,1.4e-07,"Ahyacinthus10219-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"449","GO:0031099","regeneration",121,15,2.72,1.4e-07,"Ahyacinthus13057-RA","Biological Processes","C-Jun-amino-terminal kinase-interacting protein 3 (JIP-3) (JNK-interacting protein 3) (JNK MAP kinase scaffold protein 3)","Mapk8ip3 Jip3"
"450","GO:0031099","regeneration",121,15,2.72,1.4e-07,"Ahyacinthus13989-RA","Biological Processes","Cholecystokinin receptor type A (CCK-A receptor) (CCK-AR) (Cholecystokinin-1 receptor) (CCK1-R)","Cckar"
"451","GO:0031099","regeneration",121,15,2.72,1.4e-07,"Ahyacinthus17545-RA","Biological Processes","Receptor-type tyrosine-protein phosphatase S (R-PTP-S) (EC 3.1.3.48) (Receptor-type tyrosine-protein phosphatase sigma) (R-PTP-sigma)","PTPRS"
"452","GO:0031099","regeneration",121,15,2.72,1.4e-07,"Ahyacinthus17818-RA","Biological Processes","Receptor-type tyrosine-protein phosphatase F (EC 3.1.3.48) (Leukocyte common antigen related) (LAR)","Ptprf Lar"
"453","GO:0031099","regeneration",121,15,2.72,1.4e-07,"Ahyacinthus17919-RA","Biological Processes","Receptor-type tyrosine-protein phosphatase F (EC 3.1.3.48) (Leukocyte common antigen related) (LAR)","Ptprf Lar"
"454","GO:0031099","regeneration",121,15,2.72,1.4e-07,"Ahyacinthus20036-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"455","GO:0031099","regeneration",121,15,2.72,1.4e-07,"Ahyacinthus22609-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"456","GO:0031099","regeneration",121,15,2.72,1.4e-07,"Ahyacinthus22633-RA","Biological Processes","Protein Wnt-8b","wnt8b wnt-8b"
"457","GO:0031099","regeneration",121,15,2.72,1.4e-07,"Ahyacinthus26171-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"458","GO:0031099","regeneration",121,15,2.72,1.4e-07,"Ahyacinthus26174-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"459","GO:0031099","regeneration",121,15,2.72,1.4e-07,"Ahyacinthus26179-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"460","GO:0031099","regeneration",121,15,2.72,1.4e-07,"Ahyacinthus26182-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"461","GO:0036303","lymph vessel morphogenesis",50,10,1.12,1.9e-07,"Ahyacinthus10219-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"462","GO:0036303","lymph vessel morphogenesis",50,10,1.12,1.9e-07,"Ahyacinthus14815-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (CCP module-containing protein 22) (Polydom) (Selectin-like osteoblast-derived protein) (SEL-OB) (Serologically defined breast cancer antigen NY-BR-38)","SVEP1 C9orf13 CCP22 SELOB"
"463","GO:0036303","lymph vessel morphogenesis",50,10,1.12,1.9e-07,"Ahyacinthus18555-RA","Biological Processes","Polycystin-2 (Curly up) (Cup) (Polycystic kidney disease 2 protein homolog) (Transient receptor potential cation channel subfamily P member 2)","pkd2"
"464","GO:0036303","lymph vessel morphogenesis",50,10,1.12,1.9e-07,"Ahyacinthus20036-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"465","GO:0036303","lymph vessel morphogenesis",50,10,1.12,1.9e-07,"Ahyacinthus22609-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"466","GO:0036303","lymph vessel morphogenesis",50,10,1.12,1.9e-07,"Ahyacinthus26171-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"467","GO:0036303","lymph vessel morphogenesis",50,10,1.12,1.9e-07,"Ahyacinthus26174-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"468","GO:0036303","lymph vessel morphogenesis",50,10,1.12,1.9e-07,"Ahyacinthus26179-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"469","GO:0036303","lymph vessel morphogenesis",50,10,1.12,1.9e-07,"Ahyacinthus26181-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (CCP module-containing protein 22) (Polydom) (Selectin-like osteoblast-derived protein) (SEL-OB) (Serologically defined breast cancer antigen NY-BR-38)","SVEP1 C9orf13 CCP22 SELOB"
"470","GO:0036303","lymph vessel morphogenesis",50,10,1.12,1.9e-07,"Ahyacinthus26182-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"471","GO:0003017","lymph circulation",22,7,0.49,3.4e-07,"Ahyacinthus10219-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"472","GO:0003017","lymph circulation",22,7,0.49,3.4e-07,"Ahyacinthus20036-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"473","GO:0003017","lymph circulation",22,7,0.49,3.4e-07,"Ahyacinthus22609-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"474","GO:0003017","lymph circulation",22,7,0.49,3.4e-07,"Ahyacinthus26171-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"475","GO:0003017","lymph circulation",22,7,0.49,3.4e-07,"Ahyacinthus26174-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"476","GO:0003017","lymph circulation",22,7,0.49,3.4e-07,"Ahyacinthus26179-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"477","GO:0003017","lymph circulation",22,7,0.49,3.4e-07,"Ahyacinthus26182-RA","Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"478","GO:0032688","negative regulation of interferon-beta production",39,8,0.88,2e-06,"Ahyacinthus09564-RA","Biological Processes","Protein NLRC3","Nlrc3"
"479","GO:0032688","negative regulation of interferon-beta production",39,8,0.88,2e-06,"Ahyacinthus13055-RA","Biological Processes","Histone lysine acetyltransferase CREBBP (EC 2.3.1.48) (Protein lactyltransferas CREBBP) (EC 2.3.1.-) (Protein-lysine acetyltransferase CREBBP) (EC 2.3.1.-)","Crebbp Cbp"
"480","GO:0032688","negative regulation of interferon-beta production",39,8,0.88,2e-06,"Ahyacinthus17545-RA","Biological Processes","Receptor-type tyrosine-protein phosphatase S (R-PTP-S) (EC 3.1.3.48) (Receptor-type tyrosine-protein phosphatase sigma) (R-PTP-sigma)","PTPRS"
"481","GO:0032688","negative regulation of interferon-beta production",39,8,0.88,2e-06,"Ahyacinthus24982-RA","Biological Processes","Protein NLRC3","Nlrc3"
"482","GO:0032688","negative regulation of interferon-beta production",39,8,0.88,2e-06,"Ahyacinthus24998-RA","Biological Processes","NLR family CARD domain-containing protein 3 (CARD15-like protein) (Caterpiller protein 16.2) (CLR16.2) (NACHT, LRR and CARD domains-containing protein 3) (Nucleotide-binding oligomerization domain protein 3)","NLRC3 NOD3"
"483","GO:0032688","negative regulation of interferon-beta production",39,8,0.88,2e-06,"Ahyacinthus25872-RA","Biological Processes","Protein NLRC3","Nlrc3"
"484","GO:0032688","negative regulation of interferon-beta production",39,8,0.88,2e-06,"Ahyacinthus26194-RA","Biological Processes","Protein NLRC3","Nlrc3"
"485","GO:0032688","negative regulation of interferon-beta production",39,8,0.88,2e-06,"Ahyacinthus26731-RA","Biological Processes","NLR family CARD domain-containing protein 3 (CARD15-like protein) (Caterpiller protein 16.2) (CLR16.2) (NACHT, LRR and CARD domains-containing protein 3) (Nucleotide-binding oligomerization domain protein 3)","NLRC3 NOD3"
"486","GO:0042532","negative regulation of tyrosine phosphorylation of ...",11,5,0.25,2.3e-06,"Ahyacinthus13519-RA","Biological Processes","Progesterone-induced-blocking factor 1 (PIBF) (Centrosomal protein of 90 kDa) (CEP90)","PIBF1 C13orf24 PIBF"
"487","GO:0042532","negative regulation of tyrosine phosphorylation of ...",11,5,0.25,2.3e-06,"Ahyacinthus16327-RA","Biological Processes","Protein mono-ADP-ribosyltransferase PARP14 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 8) (ARTD8) (Collaborator of STAT6) (CoaSt6) (Poly [ADP-ribose] polymerase 14) (PARP-14)","Parp14 Kiaa1268"
"488","GO:0042532","negative regulation of tyrosine phosphorylation of ...",11,5,0.25,2.3e-06,"Ahyacinthus16328-RA","Biological Processes","Protein mono-ADP-ribosyltransferase PARP14 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 8) (ARTD8) (Collaborator of STAT6) (CoaSt6) (Poly [ADP-ribose] polymerase 14) (PARP-14)","Parp14 Kiaa1268"
"489","GO:0042532","negative regulation of tyrosine phosphorylation of ...",11,5,0.25,2.3e-06,"Ahyacinthus16330-RA","Biological Processes","Protein mono-ADP-ribosyltransferase PARP14 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 8) (ARTD8) (B aggressive lymphoma protein 2) (Poly [ADP-ribose] polymerase 14) (PARP-14)","PARP14 BAL2 KIAA1268"
"490","GO:0042532","negative regulation of tyrosine phosphorylation of ...",11,5,0.25,2.3e-06,"Ahyacinthus16331-RA","Biological Processes","Protein mono-ADP-ribosyltransferase PARP14 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 8) (ARTD8) (B aggressive lymphoma protein 2) (Poly [ADP-ribose] polymerase 14) (PARP-14)","PARP14 BAL2 KIAA1268"
"491","GO:0042531","positive regulation of tyrosine phosphorylation of ...",13,5,0.29,6.1e-06,"Ahyacinthus13519-RA","Biological Processes","Progesterone-induced-blocking factor 1 (PIBF) (Centrosomal protein of 90 kDa) (CEP90)","PIBF1 C13orf24 PIBF"
"492","GO:0042531","positive regulation of tyrosine phosphorylation of ...",13,5,0.29,6.1e-06,"Ahyacinthus16327-RA","Biological Processes","Protein mono-ADP-ribosyltransferase PARP14 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 8) (ARTD8) (Collaborator of STAT6) (CoaSt6) (Poly [ADP-ribose] polymerase 14) (PARP-14)","Parp14 Kiaa1268"
"493","GO:0042531","positive regulation of tyrosine phosphorylation of ...",13,5,0.29,6.1e-06,"Ahyacinthus16328-RA","Biological Processes","Protein mono-ADP-ribosyltransferase PARP14 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 8) (ARTD8) (Collaborator of STAT6) (CoaSt6) (Poly [ADP-ribose] polymerase 14) (PARP-14)","Parp14 Kiaa1268"
"494","GO:0042531","positive regulation of tyrosine phosphorylation of ...",13,5,0.29,6.1e-06,"Ahyacinthus16330-RA","Biological Processes","Protein mono-ADP-ribosyltransferase PARP14 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 8) (ARTD8) (B aggressive lymphoma protein 2) (Poly [ADP-ribose] polymerase 14) (PARP-14)","PARP14 BAL2 KIAA1268"
"495","GO:0042531","positive regulation of tyrosine phosphorylation of ...",13,5,0.29,6.1e-06,"Ahyacinthus16331-RA","Biological Processes","Protein mono-ADP-ribosyltransferase PARP14 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 8) (ARTD8) (B aggressive lymphoma protein 2) (Poly [ADP-ribose] polymerase 14) (PARP-14)","PARP14 BAL2 KIAA1268"
"496","GO:0032687","negative regulation of interferon-alpha production",34,7,0.76,8.6e-06,"Ahyacinthus09564-RA","Biological Processes","Protein NLRC3","Nlrc3"
"497","GO:0032687","negative regulation of interferon-alpha production",34,7,0.76,8.6e-06,"Ahyacinthus17545-RA","Biological Processes","Receptor-type tyrosine-protein phosphatase S (R-PTP-S) (EC 3.1.3.48) (Receptor-type tyrosine-protein phosphatase sigma) (R-PTP-sigma)","PTPRS"
"498","GO:0032687","negative regulation of interferon-alpha production",34,7,0.76,8.6e-06,"Ahyacinthus24982-RA","Biological Processes","Protein NLRC3","Nlrc3"
"499","GO:0032687","negative regulation of interferon-alpha production",34,7,0.76,8.6e-06,"Ahyacinthus24998-RA","Biological Processes","NLR family CARD domain-containing protein 3 (CARD15-like protein) (Caterpiller protein 16.2) (CLR16.2) (NACHT, LRR and CARD domains-containing protein 3) (Nucleotide-binding oligomerization domain protein 3)","NLRC3 NOD3"
"500","GO:0032687","negative regulation of interferon-alpha production",34,7,0.76,8.6e-06,"Ahyacinthus25872-RA","Biological Processes","Protein NLRC3","Nlrc3"
"501","GO:0032687","negative regulation of interferon-alpha production",34,7,0.76,8.6e-06,"Ahyacinthus26194-RA","Biological Processes","Protein NLRC3","Nlrc3"
