"","species","GO.ID","Term","Fisher","Significant","ontology","Protein","Protein_abbrv"
"400","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Extracellular calcium-sensing receptor (CaSR) (Parathyroid cell calcium-sensing receptor) (PCaR1)","CASR PCAR1"
"401","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Tyrosine kinase receptor Cad96Ca (EC 2.7.10.1) (Cadherin-96Ca) (Tyrosine kinase receptor HD-14)","Cad96Ca HD-14 CG10244"
"402","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Multiple epidermal growth factor-like domains protein 8 (Multiple EGF-like domains protein 8) (Epidermal growth factor-like protein 4) (EGF-like protein 4)","Megf8 Egfl4"
"403","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Hemicentin-2","Hmcn2"
"404","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Aggrecan core protein (Cartilage-specific proteoglycan core protein) (CSPCP)","ACAN AGC1"
"405","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Extracellular calcium-sensing receptor (CaSR) (Parathyroid cell calcium-sensing receptor) (PCaR1)","CASR PCAR1"
"406","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Aggrecan core protein (Cartilage-specific proteoglycan core protein) (CSPCP)","ACAN AGC1"
"407","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Aggrecan core protein (Cartilage-specific proteoglycan core protein) (CSPCP)","ACAN AGC1"
"408","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Protein HEG homolog 1","Heg1"
"409","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Neurogenic locus Notch protein [Cleaved into: Processed neurogenic locus Notch protein]","N CG3936"
"410","Apoc","GO:0035198","miRNA binding",1.6e-06,12,"Molecular Functions","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","trim71 lin41"
"411","Apoc","GO:0035198","miRNA binding",1.6e-06,12,"Molecular Functions","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","trim71 lin41"
"412","Apoc","GO:0035198","miRNA binding",1.6e-06,12,"Molecular Functions","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","trim71 lin41"
"413","Apoc","GO:0035198","miRNA binding",1.6e-06,12,"Molecular Functions","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","trim71 lin41"
"414","Apoc","GO:0035198","miRNA binding",1.6e-06,12,"Molecular Functions","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","trim71 lin41"
"415","Apoc","GO:0035198","miRNA binding",1.6e-06,12,"Molecular Functions","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","trim71 lin41"
"416","Apoc","GO:0035198","miRNA binding",1.6e-06,12,"Molecular Functions","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","trim71 lin41"
"417","Apoc","GO:0035198","miRNA binding",1.6e-06,12,"Molecular Functions","Terminal uridylyltransferase 4 (TUTase 4) (EC 2.7.7.52) (Zinc finger CCHC domain-containing protein 11)","TUT4 KIAA0191 ZCCHC11"
"418","Apoc","GO:0035198","miRNA binding",1.6e-06,12,"Molecular Functions","Terminal uridylyltransferase 4 (TUTase 4) (EC 2.7.7.52) (Zinc finger CCHC domain-containing protein 11)","TUT4 KIAA0191 ZCCHC11"
"419","Apoc","GO:0035198","miRNA binding",1.6e-06,12,"Molecular Functions","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","trim71 lin41"
"420","Apoc","GO:0035198","miRNA binding",1.6e-06,12,"Molecular Functions","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","trim71 lin41"
"421","Apoc","GO:0035198","miRNA binding",1.6e-06,12,"Molecular Functions","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","trim71 lin41"
"422","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Kinesin-like protein unc-104","unc-104 GA21168"
"423","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"424","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"425","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Protein NLRC3","Nlrc3"
"426","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","NLR family CARD domain-containing protein 3 (CARD15-like protein) (Caterpiller protein 16.2) (CLR16.2) (NACHT, LRR and CARD domains-containing protein 3) (Nucleotide-binding oligomerization domain protein 3)","NLRC3 NOD3"
"427","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","E3 ubiquitin-protein ligase RNF213 (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase RNF213) (EC 2.3.2.-) (Mysterin) (RING finger protein 213)","Rnf213 Mystr"
"428","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","E3 ubiquitin-protein ligase RNF213 (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase RNF213) (EC 2.3.2.-) (Mysterin) (RING finger protein 213)","Rnf213 Mystr"
"429","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","PX domain-containing protein kinase-like protein (Modulator of Na,K-ATPase) (MONaKA)","Pxk"
"430","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Protein NLRC3","Nlrc3"
"431","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Probable serine/threonine-protein kinase pats1 (EC 2.7.11.1) (Protein associated with the transduction of signal 1)","pats1 DDB_G0269250"
"432","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Triple functional domain protein (EC 2.7.11.1) (PTPRF-interacting protein)","TRIO"
"433","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Cyclic GMP-AMP synthase-like receptor 3 (Sp-cGLR3) (Cyclic-di-AMP synthase cGLR3) (EC 2.7.7.85)",""
"434","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Titin (EC 2.7.11.1) (Connectin)","Ttn"
"435","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Receptor-interacting serine/threonine-protein kinase 1 (EC 2.7.11.1) (Cell death protein RIP) (Receptor-interacting protein 1) (RIP-1)","Ripk1 Rinp Rip"
"436","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Tyrosine-protein kinase transforming protein Abl (EC 2.7.10.2) (V-abl)","ABL"
"437","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","MAP/microtubule affinity-regulating kinase 3 (EC 2.7.11.1)","Mark3"
"438","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","MAP/microtubule affinity-regulating kinase 3 (EC 2.7.11.1) (C-TAK1) (cTAK1) (Cdc25C-associated protein kinase 1) (ELKL motif kinase 2) (EMK-2) (Protein kinase STK10) (Ser/Thr protein kinase PAR-1) (Par-1a) (Serine/threonine-protein kinase p78)","MARK3 CTAK1 EMK2"
"439","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","MAP/microtubule affinity-regulating kinase 3 (EC 2.7.11.1)","Mark3"
"440","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","MAP/microtubule affinity-regulating kinase 3 (EC 2.7.11.1) (C-TAK1) (cTAK1) (Cdc25C-associated protein kinase 1) (ELKL motif kinase 2) (EMK-2) (Protein kinase STK10) (Ser/Thr protein kinase PAR-1) (Par-1a) (Serine/threonine-protein kinase p78)","MARK3 CTAK1 EMK2"
"441","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)","pif1"
"442","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Discoidin domain-containing receptor 2 (Discoidin domain receptor 2) (EC 2.7.10.1) (CD167 antigen-like family member B) (Discoidin domain-containing receptor tyrosine kinase 2) (Neurotrophic tyrosine kinase, receptor-related 3) (Receptor protein-tyrosine kinase TKT) (Tyrosine-protein kinase TYRO10) (CD antigen CD167b)","DDR2 NTRKR3 TKT TYRO10"
"443","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 4 (SMARCA4) (EC 3.6.4.-) (BRG1-associated factor 190A) (BAF190A) (Protein brahma homolog 1) (SNF2-beta) (Transcription activator BRG1)","SMARCA4 BAF190A BRG1 SNF2B SNF2L4"
"444","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 4 (SMARCA4) (EC 3.6.4.-) (BRG1-associated factor 190A) (BAF190A) (Protein brahma homolog 1) (SNF2-beta) (Transcription activator BRG1)","SMARCA4 BAF190A BRG1 SNF2B SNF2L4"
"445","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Probable serine/threonine-protein kinase pats1 (EC 2.7.11.1) (Protein associated with the transduction of signal 1)","pats1 DDB_G0269250"
"446","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Probable serine/threonine-protein kinase pats1 (EC 2.7.11.1) (Protein associated with the transduction of signal 1)","pats1 DDB_G0269250"
"447","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Discoidin domain-containing receptor 2 (Discoidin domain receptor 2) (EC 2.7.10.1) (CD167 antigen-like family member B) (Discoidin domain-containing receptor tyrosine kinase 2) (Neurotrophic tyrosine kinase, receptor-related 3) (Receptor protein-tyrosine kinase TKT) (Tyrosine-protein kinase TYRO10) (CD antigen CD167b)","DDR2 NTRKR3 TKT TYRO10"
"448","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Titin (EC 2.7.11.1) (Connectin) (Rhabdomyosarcoma antigen MU-RMS-40.14)","TTN"
"449","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Fibroblast growth factor receptor 3 (FGFR-3) (EC 2.7.10.1) (PFR3)","FGFR3"
"450","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Serine/threonine-protein kinase pim-1 (EC 2.7.11.1)","Pim1 Pim-1"
"451","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Serine/threonine-protein kinase pim-1 (EC 2.7.11.1)","Pim1 Pim-1"
"452","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Serine/threonine-protein kinase pim-1 (EC 2.7.11.1)","Pim1 Pim-1"
"453","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Probable serine/threonine-protein kinase pats1 (EC 2.7.11.1) (Protein associated with the transduction of signal 1)","pats1 DDB_G0269250"
"454","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Probable serine/threonine-protein kinase pats1 (EC 2.7.11.1) (Protein associated with the transduction of signal 1)","pats1 DDB_G0269250"
"455","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","ABC transporter B family member 1 (ABC transporter ABCB.1)","abcB1 mrpA DDB_G0293416"
"456","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Cyclic GMP-AMP synthase-like receptor (Pd-cGLR) (EC 2.7.7.86)","cGLR pdam_00011560"
"457","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Transposon Ty3-I Gag-Pol polyprotein (Gag3-Pol3) (Transposon Ty3-2 TYA-TYB polyprotein) [Cleaved into: Capsid protein (CA) (p24); Spacer peptide p3; Nucleocapsid protein p11 (NC); Ty3 protease (PR) (EC 3.4.23.-) (p16); Spacer peptide J; Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (p55); Integrase p52 (IN); Integrase p49 (IN)]","TY3B-I YILWTy3-1 POL YIL082W-A"
"458","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Transposon Ty3-I Gag-Pol polyprotein (Gag3-Pol3) (Transposon Ty3-2 TYA-TYB polyprotein) [Cleaved into: Capsid protein (CA) (p24); Spacer peptide p3; Nucleocapsid protein p11 (NC); Ty3 protease (PR) (EC 3.4.23.-) (p16); Spacer peptide J; Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (p55); Integrase p52 (IN); Integrase p49 (IN)]","TY3B-I YILWTy3-1 POL YIL082W-A"
"459","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Cyclin-dependent kinase 15 (EC 2.7.11.22) (Cell division protein kinase 15)","cdk15 pftk2 zgc:136819"
"460","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Probable serine/threonine-protein kinase pats1 (EC 2.7.11.1) (Protein associated with the transduction of signal 1)","pats1 DDB_G0269250"
"461","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Probable serine/threonine-protein kinase pats1 (EC 2.7.11.1) (Protein associated with the transduction of signal 1)","pats1 DDB_G0269250"
"462","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Probable serine/threonine-protein kinase pats1 (EC 2.7.11.1) (Protein associated with the transduction of signal 1)","pats1 DDB_G0269250"
"463","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","NLR family CARD domain-containing protein 4 (Ice protease-activating factor) (Ipaf)","nlrc4 ipaf TGas028l14.1"
"464","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Transposon Ty3-I Gag-Pol polyprotein (Gag3-Pol3) (Transposon Ty3-2 TYA-TYB polyprotein) [Cleaved into: Capsid protein (CA) (p24); Spacer peptide p3; Nucleocapsid protein p11 (NC); Ty3 protease (PR) (EC 3.4.23.-) (p16); Spacer peptide J; Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (p55); Integrase p52 (IN); Integrase p49 (IN)]","TY3B-I YILWTy3-1 POL YIL082W-A"
"465","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Activated Cdc42 kinase-like (EC 2.7.10.2) (Tyrosine-protein kinase PR2)","Ack-like PR2 CG43741"
"466","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Cyclic GMP-binding protein C (EC 2.7.11.1) (Ras guanine nucleotide exchange factor T) (RasGEF domain-containing protein T)","gbpC gefT rasGEFT DDB_G0291079"
"467","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Dynein axonemal heavy chain 5 (Axonemal beta dynein heavy chain 5) (mDNAH5) (Ciliary dynein heavy chain 5)","Dnah5 Dnahc5"
"468","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Ephrin type-A receptor 4 (EC 2.7.10.1) (EPH-like kinase 8) (EK8) (cEK8)","EPHA4 CEK8"
"469","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Serine/threonine-protein kinase DCLK1 (EC 2.7.11.1) (Calcium/calmodulin-dependent protein kinase type I-like CPG16) (Doublecortin-like and CAM kinase-like 1) (Doublecortin-like kinase 1)","Dclk1 Cpg16 Dcamkl1"
"470","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Probable serine/threonine-protein kinase pats1 (EC 2.7.11.1) (Protein associated with the transduction of signal 1)","pats1 DDB_G0269250"
"471","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Transposon Ty3-I Gag-Pol polyprotein (Gag3-Pol3) (Transposon Ty3-2 TYA-TYB polyprotein) [Cleaved into: Capsid protein (CA) (p24); Spacer peptide p3; Nucleocapsid protein p11 (NC); Ty3 protease (PR) (EC 3.4.23.-) (p16); Spacer peptide J; Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (p55); Integrase p52 (IN); Integrase p49 (IN)]","TY3B-I YILWTy3-1 POL YIL082W-A"
"472","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Asparagine synthetase [glutamine-hydrolyzing] (EC 6.3.5.4) (Glutamine-dependent asparagine synthetase)","ASNS AS"
"473","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Asparagine synthetase [glutamine-hydrolyzing] (EC 6.3.5.4) (Glutamine-dependent asparagine synthetase)","ASNS AS"
"474","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Asparagine synthetase [glutamine-hydrolyzing] (EC 6.3.5.4) (Glutamine-dependent asparagine synthetase)","ASNS AS"
"475","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter)","Abcc1 Mrp1"
"476","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","NLR family CARD domain-containing protein 3 (CARD15-like protein) (Caterpiller protein 16.2) (CLR16.2) (NACHT, LRR and CARD domains-containing protein 3) (Nucleotide-binding oligomerization domain protein 3)","NLRC3 NOD3"
"477","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Tyrosine kinase receptor Cad96Ca (EC 2.7.10.1) (Cadherin-96Ca) (Tyrosine kinase receptor HD-14)","Cad96Ca HD-14 CG10244"
"478","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Cyclic GMP-AMP synthase-like receptor 1 (Sp-cGLR1) (Cyclic UMP-AMP synthase cGLR1) (EC 2.7.7.-)","cGLR1 mab21l2 AWC38_SpisGene15409"
"479","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Dynein axonemal heavy chain 11 (Axonemal beta dynein heavy chain 11) (Ciliary dynein heavy chain 11)","DNAH11"
"480","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Probable serine/threonine-protein kinase pats1 (EC 2.7.11.1) (Protein associated with the transduction of signal 1)","pats1 DDB_G0269250"
"481","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Cyclin-dependent kinase A-2 (CDKA;2) (EC 2.7.11.22) (EC 2.7.11.23) (CDC2Os-2) (Cell division control protein 2 homolog 2)","CDKA-2 CDC2-2 Os02g0123100 LOC_Os02g03060 P0575F10.10-1 P0575F10.10-2"
"482","Apoc","GO:0005524","ATP binding",9.3e-06,63,"Molecular Functions","Discoidin domain-containing receptor 2 (Discoidin domain receptor 2) (EC 2.7.10.1) (CD167 antigen-like family member B) (Discoidin domain-containing receptor tyrosine kinase 2) (Neurotrophic tyrosine kinase, receptor-related 3) (Receptor protein-tyrosine kinase TKT) (Tyrosine-protein kinase TYRO10) (CD antigen CD167b)","DDR2 NTRKR3 TKT TYRO10"
